MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel
87884,ERA13CA383,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87884/pdf,8/27/2013,Chestertown,Maryland,United States,39.25,-76.205276,,,Non-Fatal
87885,ANC13CA086,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87885/pdf,8/27/2013,Anchorage,Alaska,United States,61.208057,-149.837493,,,Non-Fatal
87887,ANC13CA087,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87887/pdf,8/27/2013,Bethel,Alaska,United States,60.781944,-161.743057,,,Non-Fatal
87889,ERA13CA384,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87889/pdf,8/18/2013,Middletown,Delaware,United States,39.866664,-75.986946,,,Non-Fatal
87898,WPR13LA389,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87898/pdf,8/27/2013,Wahiawa,Hawaii,United States,21.500316,-158.01921,,1,Non-Fatal
87913,CEN13CA515,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87913/pdf,8/25/2013,Valparaiso,Indiana,United States,41.453887,-87.006942,,,Non-Fatal
87916,ERA13FA385,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87916/pdf,8/29/2013,Danville,Virginia,United States,36.565277,-79.341667,1,,Fatal
87917,ANC13LA089,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87917/pdf,7/22/2013,Hoonah,Alaska,United States,57.926109,-135.163055,,,Non-Fatal
87921,ANC13FA090,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87921/pdf,8/29/2013,Sutton,Alaska,United States,61.79111,-149.013885,2,,Fatal
87923,ERA13FA388,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87923/pdf,8/30/2013,Limington,Maine,United States,43.762779,-70.674446,1,,Fatal
87925,ERA13CA389,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87925/pdf,8/30/2013,Blairsville,Georgia,United States,34.812221,-83.806663,,,Non-Fatal
87926,WPR13LA392,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87926/pdf,8/30/2013,Rancho Palos Verdes,California,United States,33.74139,-118.379165,,,Non-Fatal
87927,CEN13FA517,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87927/pdf,8/31/2013,Caballo,New Mexico,United States,33.037776,-107.308334,3,,Fatal
87929,ERA13LA390,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87929/pdf,8/31/2013,Sandy Hook,Kentucky,United States,38.085556,-83.130279,,,Non-Fatal
87930,WPR13FA393,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87930/pdf,8/31/2013,Scappoose,Oregon,United States,45.764999,-122.863609,1,,Fatal
87931,WPR13CA394,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87931/pdf,8/31/2013,Sequim,Washington,United States,48.097778,-123.186111,,,Non-Fatal
87934,WPR13CA395,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87934/pdf,9/1/2013,Homedale,Idaho,United States,43.561111,-116.976943,,,Non-Fatal
87940,ERA13LA391,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87940/pdf,9/2/2013,Mitchellville,Maryland,United States,38.941387,-76.772224,,3,Non-Fatal
87942,CEN13LA518,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87942/pdf,9/2/2013,Pearsall,Texas,United States,28.822221,-99.108886,,,Non-Fatal
87943,ANC13FA091,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87943/pdf,8/30/2013,Nikolai,Alaska,United States,62.292499,-152.353332,1,1,Fatal
87944,ERA13CA392,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87944/pdf,8/30/2013,McComb,Mississippi,United States,31.178333,-90.471946,,,Non-Fatal
87945,CEN13LA519,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87945/pdf,8/13/2013,Eagle Lake,Texas,United States,29.521667,-96.205833,,,Non-Fatal
87946,WPR13LA396,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87946/pdf,9/1/2013,Sisters,Oregon,United States,44.303054,-121.531944,,,Non-Fatal
87947,CEN13LA520,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87947/pdf,6/30/2013,Boonville,Missouri,United States,38.996112,-92.72528,,,Non-Fatal
87948,ERA13CA393,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87948/pdf,8/30/2013,Apex,North Carolina,United States,35.738056,-78.920829,,,Non-Fatal
87957,CEN13CA521,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87957/pdf,9/1/2013,Osage Beach,Missouri,United States,38.110279,-92.680557,,,Non-Fatal
87959,ERA13CA394,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87959/pdf,8/30/2013,Zelienople,Pennsylvania,United States,40.810905,-80.199554,,,Non-Fatal
87960,CEN13CA522,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87960/pdf,8/25/2013,Iowa City,Iowa,United States,41.63972,-91.548057,,,Non-Fatal
87961,ERA13CA395,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87961/pdf,8/29/2013,Fort Lauderdale,Florida,United States,26.197221,-80.171669,,,Non-Fatal
87964,ANC13CA092,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87964/pdf,9/3/2013,Skwentna,Alaska,United States,62.079166,-153.048339,,,Non-Fatal
87965,CEN13LA523,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87965/pdf,8/28/2013,Wichita Falls,Texas,United States,33.800571,-98.509719,,,Non-Fatal
87970,CEN13LA524,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87970/pdf,8/30/2013,Mackinaw City,Michigan,United States,45.767776,-84.734725,,1,Non-Fatal
87974,CEN13LA525,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87974/pdf,9/1/2013,Boulder,Colorado,United States,39.908889,-105.117225,,,Non-Fatal
87976,WPR13CA397,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87976/pdf,9/1/2013,Deer Valley,Arizona,United States,33.688331,-112.080833,,,Non-Fatal
87977,ERA13LA397,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87977/pdf,9/1/2013,Hardwick,Vermont,United States,44.529998,-72.300003,,2,Non-Fatal
87978,CEN13CA526,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87978/pdf,9/4/2013,Edgerton,Minnesota,United States,43.874443,-96.132499,,,Non-Fatal
87980,WPR13LA398,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87980/pdf,9/3/2013,Bieber,California,United States,41.098056,-121.315277,,1,Non-Fatal
87982,ERA13LA398,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87982/pdf,9/5/2013,Fort Myers,Florida,United States,26.586389,-81.863052,,,Non-Fatal
87983,ERA13CA399,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87983/pdf,8/31/2013,Lakeland,Florida,United States,39.039688,-77.479164,,,Non-Fatal
87984,CEN13WA527,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87984/pdf,9/4/2013,Channel Islands,Atlantic Ocean,United Kingdom,,,2,,Fatal
87987,CEN13CA528,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87987/pdf,9/6/2013,Delavan,Wisconsin,United States,42.633888,-88.601112,0,0,Non-Fatal
87988,ERA13CA400,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87988/pdf,9/1/2013,Lafayette,Tennessee,United States,36.52,-86.058052,,,Non-Fatal
87989,CEN13CA529,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87989/pdf,9/4/2013,Council Bluff,Iowa,United States,41.259998,-95.758613,,,Non-Fatal
87991,ANC13FA093,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87991/pdf,9/5/2013,Glennallen,Alaska,United States,62.534442,-147.609725,1,,Fatal
87992,CEN13CA530,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87992/pdf,8/31/2013,Plattsmouth,Nebraska,United States,40.948333,-95.917221,,,Non-Fatal
87993,CEN13LA531,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87993/pdf,8/30/2013,Paris,Texas,United States,33.61906,-95.489601,,,Non-Fatal
87994,CEN13CA532,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87994/pdf,9/6/2013,Denver,Colorado,United States,39.569999,-104.849166,,,Non-Fatal
87995,WPR13FA399,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87995/pdf,9/6/2013,Spanish Fork,Utah,United States,40.142501,-111.685279,1,,Fatal
87997,CEN13LA533,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87997/pdf,9/6/2013,Atlantic,Iowa,United States,41.390102,-95.009849,,,Non-Fatal
87998,WPR13FA400,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87998/pdf,9/8/2013,Prineville,Oregon,United States,44.290279,-120.887779,1,,Fatal
87999,WPR13CA401,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87999/pdf,9/7/2013,Cascade,Idaho,United States,45.15139,-114.992225,,,Non-Fatal
88000,CEN13LA534,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88000/pdf,9/7/2013,Castroville,Texas,United States,29.338333,-98.850555,,,Non-Fatal
88001,ERA13FA402,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88001/pdf,9/2/2013,Lenox Twp.,Pennsylvania,United States,41.724723,-75.693054,2,,Fatal
88002,CEN13TA535,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88002/pdf,9/7/2013,Amistad,New Mexico,United States,35.918056,-103.153053,,,Non-Fatal
88004,CEN13LA536,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88004/pdf,9/8/2013,Woodstock,Illinois,United States,42.356666,-88.506111,,,Non-Fatal
88005,ERA13CA404,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88005/pdf,8/3/2013,Knoxville,Tennessee,United States,35.96389,-83.873611,,,Non-Fatal
88006,ERA13LA405,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88006/pdf,9/6/2013,Waxhaw,North Carolina,United States,35.863887,-80.748054,,,Non-Fatal
88009,CEN13LA537,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88009/pdf,9/6/2013,Arlington,Minnesota,United States,44.619998,-94.146942,,,Non-Fatal
88010,ERA13LA406,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88010/pdf,9/6/2013,Beaver Falls,Pennsylvania,United States,40.77,-80.391387,,,Non-Fatal
88011,WPR13LA402,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88011/pdf,9/9/2013,Long Beach,California,United States,33.81361,-118.16333,,,Non-Fatal
88012,ERA13LA407,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88012/pdf,9/8/2013,Guntersville,Alabama,United States,34.404445,-86.267219,,,Non-Fatal
88013,ERA13LA408,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88013/pdf,9/8/2013,Woodstock,Connecticut,United States,41.569999,-72.010002,,,Non-Fatal
88014,CEN13CA538,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88014/pdf,9/7/2013,Hyannis,Nebraska,United States,42.009445,-101.769447,,,Non-Fatal
88015,ERA13LA409,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88015/pdf,9/8/2013,Doylestown,Pennsylvania,United States,40.333057,-75.122222,,,Non-Fatal
88016,ERA13LA410,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88016/pdf,9/4/2013,Woodrow,South Carolina,United States,34.094722,-80.377777,,,Non-Fatal
88017,ANC13FA095,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88017/pdf,9/9/2013,Big Lake,Alaska,United States,61.459522,-150.090255,1,1,Fatal
88019,CEN13LA539,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88019/pdf,9/4/2013,Colorado Springs,Colorado,United States,38.805831,-104.700836,,,Non-Fatal
88020,WPR13CA403,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88020/pdf,9/8/2013,Nashua,Montana,United States,48.298332,-106.258331,,,Non-Fatal
88024,CEN13LA541,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88024/pdf,9/7/2013,Gallup,New Mexico,United States,35.511112,-108.789443,,,Non-Fatal
88025,WPR13LA404,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88025/pdf,9/11/2013,King City,California,United States,36.191944,-120.942222,,,Non-Fatal
88026,ERA13FA412,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88026/pdf,9/11/2013,Smoketown,Pennsylvania,United States,40.041389,-76.201942,,1,Non-Fatal
88027,CEN13CA543,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88027/pdf,9/8/2013,Chippewa Falls,Wisconsin,United States,45.015834,-91.4375,,1,Non-Fatal
88028,ERA13CA413,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88028/pdf,9/6/2013,Monticello,Kentucky,United States,36.967224,-84.851669,,,Non-Fatal
88029,WPR13FA405,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88029/pdf,9/11/2013,Jackson Hole,Wyoming,United States,43.590557,-110.743331,2,,Fatal
88030,ERA13CA414,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88030/pdf,9/8/2013,Shellman Bluff,Georgia,United States,31.639444,-81.328887,,,Non-Fatal
88031,ANC13CA096,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88031/pdf,9/7/2013,Talkeetna,Alaska,United States,62.094444,-149.680282,,,Non-Fatal
88032,CEN13CA544,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88032/pdf,9/11/2013,Victoria,Texas,United States,28.846666,-96.912498,,,Non-Fatal
88034,CEN13CA545,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88034/pdf,9/10/2013,Mullen,Nebraska,United States,42.041942,-101.058891,,,Non-Fatal
88035,CEN13LA546,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88035/pdf,8/29/2013,Rothbury,Michigan,United States,40.950492,-80.649513,,,Non-Fatal
88038,WPR13LA407,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88038/pdf,9/15/2013,Lund,Nevada,United States,38.771945,-115.01361,,,Non-Fatal
88039,WPR13LA408,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88039/pdf,9/14/2013,Casa Grande,Arizona,United States,32.955276,-111.768058,,,Non-Fatal
88042,ANC13LA100,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88042/pdf,9/13/2013,Kotzebue,Alaska,United States,67.17778,-161.863052,,2,Non-Fatal
88043,ERA13CA415,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88043/pdf,9/8/2013,Edgartown,Massachusetts,United States,41.358333,-70.524444,,,Non-Fatal
88044,ERA13CA416,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88044/pdf,8/30/2013,Rumney,New Hampshire,United States,43.867778,-71.798332,,,Non-Fatal
88047,ERA13CA417,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88047/pdf,9/14/2013,Blythe,Georgia,United States,33.299167,-82.172775,,1,Non-Fatal
88048,WPR13CA409,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88048/pdf,9/14/2013,Meadow Creek,Montana,United States,47.842777,-113.25,,,Non-Fatal
88051,CEN13CA549,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88051/pdf,9/13/2013,Conway,Arkansas,United States,35.081665,-92.432502,0,0,Non-Fatal
88052,CEN13CA550,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88052/pdf,9/13/2013,Princeton,Minnesota,United States,45.560001,-93.608329,,,Non-Fatal
88053,ANC13CA101,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88053/pdf,9/13/2013,Iliamna,Alaska,United States,59.440834,-156.534164,,,Non-Fatal
88055,CEN13LA551,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88055/pdf,9/4/2013,Clemville,Texas,United States,29.046112,-96.116668,,,Non-Fatal
88057,ANC13LA102,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88057/pdf,9/5/2013,Nondalton,Alaska,United States,60.20861,-155.28334,,,Non-Fatal
88058,WPR13FA411,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88058/pdf,9/16/2013,Detroit,Oregon,United States,44.705833,-122.110832,1,,Fatal
88059,WPR13CA412,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88059/pdf,9/16/2013,Bozeman,Montana,United States,45.779167,-111.155555,,,Non-Fatal
88062,ANC13FAMS2,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88062/pdf,9/9/2013,Yakutat,Alaska,United States,59.503334,-139.660278,1,,Fatal
88067,WPR13CA413,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88067/pdf,9/15/2013,San Luis Obispo,California,United States,35.235553,-120.638885,,,Non-Fatal
88068,ERA13LA418,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88068/pdf,9/7/2013,Louisa,Virginia,United States,38.009723,-77.970275,,,Non-Fatal
88069,WPR13LA414,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88069/pdf,9/16/2013,Redmond,Oregon,United States,44.256668,-121.150001,,,Non-Fatal
88083,ERA13CA419,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88083/pdf,9/13/2013,Abingdon,Virginia,United States,36.687221,-82.033332,,,Non-Fatal
88084,CEN13LA552,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88084/pdf,9/18/2013,Frankenmuth,Michigan,United States,43.314167,-83.711387,,,Non-Fatal
88086,ERA13CA420,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88086/pdf,9/13/2013,Sussex,New Jersey,United States,41.2425,-74.638885,,,Non-Fatal
88087,WPR13LA416,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88087/pdf,9/19/2013,Idaho Falls,Idaho,United States,43.519481,-112.270355,,1,Non-Fatal
88092,ANC13CA104,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88092/pdf,9/18/2013,Delta Junction,Alaska,United States,64.561668,-145.776672,,,Non-Fatal
88093,ERA13CA422,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88093/pdf,9/19/2013,LAWRENCEVILLE,Georgia,United States,33.978054,-83.961944,,,Non-Fatal
88094,ERA13CA423,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88094/pdf,9/20/2013,Ridgely,Maryland,United States,38.939502,-75.880744,,,Non-Fatal
88095,ERA13FA424,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88095/pdf,9/20/2013,Hamilton Township,New Jersey,United States,39.506389,-74.700553,1,,Fatal
88096,WPR13FA417,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88096/pdf,9/21/2013,Cordes Lakes,Arizona,United States,34.395278,-112.046943,2,,Fatal
88103,ERA13CA425,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88103/pdf,9/21/2013,Salisbury,Maryland,United States,38.337223,-75.509445,,,Non-Fatal
88104,WPR13CA418,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88104/pdf,9/21/2013,Morgan,Utah,United States,41.010715,-111.670135,,,Non-Fatal
88105,ERA13CA426,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88105/pdf,9/22/2013,Pahokee,Florida,United States,26.784999,-80.693336,,2,Non-Fatal
88106,ERA13CA427,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88106/pdf,9/21/2013,Middletown Springs,Vermont,United States,43.798053,-73.214721,,,Non-Fatal
88108,ERA13LA428,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88108/pdf,9/23/2013,Wellington,Florida,United States,26.647222,-80.331947,,,Non-Fatal
